date,oil_price_usd_bbl,gold_price_inr_10g,cpi_index,cpi_inflation_yoy_pct,house_price_index,oil_return_1m_pct,oil_return_12m_pct,gold_return_1m_pct,gold_return_12m_pct,inflation_change_1m,hpi_growth_12m_pct
2018-12-01,53.79999923706055,28736.95970361648,140.1,2.11,266.041359709157,-8.363140732377705,-19.219218513997816,4.765272121553976,7.178699936796207,-0.2200000000000002,3.3558144052887373
2019-01-01,61.88999938964844,30175.74683226665,139.6,1.97,261.437841690619,15.037175218052855,-10.369302455703655,5.006747907535614,9.918462172436882,-0.1399999999999999,1.6179793151713362
2019-02-01,66.02999877929688,30047.521465880774,139.9,2.57,261.437841690619,6.689286525248983,0.3800547349336325,-0.42492855967616316,9.449833685926778,0.5999999999999999,1.6179793151713362
2019-03-01,68.38999938964844,28862.68662884411,140.4,2.86,261.437841690619,3.5741339602924915,-2.6753911245610773,-3.9432032301967235,4.297046219525291,0.29000000000000004,1.6179793151713362
2019-04-01,72.80000305175781,28792.465415296327,141.2,2.99,260.550585360182,6.448316568894241,3.600407755165369,-0.2432940995784061,4.043297660038614,0.13000000000000034,-1.394168043148869
2019-05-01,64.48999786376953,29379.317427457576,142.0,3.05,260.550585360182,-11.414841812685372,-16.88361785335436,2.0382138302386554,4.236717759746167,0.05999999999999961,-1.394168043148869
2019-06-01,66.55000305175781,31420.103109800057,142.9,3.18,260.550585360182,3.1943018393951528,-16.22608131105724,6.94633456812439,13.523946036403501,0.13000000000000034,-1.394168043148869
2019-07-01,65.16999816894531,31672.157047444693,144.2,3.15,265.0,-2.0736360924570207,-17.963247525056758,0.8022059531880288,14.434641889801503,-0.03000000000000025,0.3992502369986495
2019-08-01,60.43000030517578,35008.75119167762,145.0,3.28,265.0,-7.273282180370266,-21.94523154946877,10.534786561062859,27.047790698773543,0.1299999999999999,0.3992502369986495
2019-09-01,,,145.8,3.99,265.0,0.0,-26.94632566077455,0.0,26.035704269099003,0.7100000000000004,0.3992502369986495
2019-10-01,60.22999954223633,34495.91349365017,147.2,4.62,256.756106459176,-0.33096270383822235,-20.19345625011878,-1.4648842948427165,20.16934809245672,0.6299999999999999,-3.4901540347455295
2019-11-01,62.43000030517578,33795.50212466307,148.6,5.54,256.756106459176,3.652666079462108,6.336231099834877,-2.0304183830819,23.20701330591024,0.9199999999999999,-3.4901540347455295
2019-12-01,,,150.4,7.35,256.756106459176,0.0,16.040894406129258,0.0,17.60291441133206,1.8099999999999996,-3.4901540347455295
2020-01-01,58.15999984741211,36458.611206737485,150.2,7.59,264.419903515147,-6.8396611194789125,-6.026821100373447,7.880069579232396,20.820907629542496,0.2400000000000002,1.1406389393532779
2020-02-01,50.52000045776367,36282.05822480674,149.1,6.58,264.419903515147,-13.136175051053389,-23.489320927257427,-0.4842559167424376,20.748921890297446,-1.0099999999999998,1.1406389393532779
2020-03-01,,,148.6,5.84,264.419903515147,0.0,-26.12954977535733,0.0,25.70575529357697,-0.7400000000000002,1.1406389393532779
2020-04-01,25.270000457763672,40751.187206869705,151.4,,262.992987028694,-49.98020540619314,-65.28846236476427,12.31773830021401,41.53420563013049,,0.9374001847417324
2020-05-01,35.33000183105469,42168.55812420271,150.9,,262.992987028694,39.81005615771682,-45.21630795261187,3.4781095091484193,43.53144258141428,,0.9374001847417324
2020-06-01,41.150001525878906,43638.23870912021,151.8,6.23,262.992987028694,16.473250476054325,-38.16679242843101,3.4852521648682355,38.886363792705914,,0.9374001847417324
2020-07-01,43.29999923706055,47322.80330430064,153.9,6.73,263.014096390503,5.224781607430873,-33.558385064227636,8.443431046199334,49.414525930177035,0.5,-0.74939758848942
2020-08-01,45.279998779296875,46260.82452493007,154.7,6.69,263.014096390503,4.572747291278567,-25.070331705064252,-2.2441163777676354,32.14074467165604,-0.040000000000000036,-0.74939758848942
2020-09-01,40.95000076293945,44812.494982579294,156.4,7.27,263.014096390503,-9.562716725021648,-32.235643627107315,-3.130790592740662,28.003694668298394,0.5799999999999992,-0.74939758848942
2020-10-01,37.459999084472656,44825.61103860214,158.4,7.61,261.316632044159,-8.522592462624123,-37.80508157200997,0.02926874754003439,29.944699237645644,0.34000000000000075,1.7762092001921248
2020-11-01,,,158.9,6.93,261.316632044159,0.0,-39.996798171780526,0.0,32.63780154309228,-0.6800000000000006,1.7762092001921248
2020-12-01,51.79999923706055,44512.7017756776,157.3,4.59,261.316632044159,38.28083423133848,-17.027071946424364,-0.6980591132490721,31.711911281807502,-2.34,1.7762092001921248
2021-01-01,55.880001068115234,43300.74363223485,156.3,4.06,266.505151781291,7.87645152731129,-3.9202179939454185,-2.7227242901372906,18.76684876091208,-0.5300000000000002,0.7886124449873577
2021-02-01,66.12999725341797,40889.665288740805,156.6,5.03,266.505151781291,18.342870417644484,30.898647375715594,-5.568214633845548,12.699409265551974,0.9700000000000006,0.7886124449873577
2021-03-01,63.540000915527344,40468.322820484,156.8,5.52,266.505151781291,-3.9165226757313376,25.771972169020074,-1.0304375574647362,11.538112225438834,0.4899999999999993,0.7886124449873577
2021-04-01,67.25,42106.9255922435,157.8,4.23,265.885954784166,5.83884014953806,166.12583609724018,4.049099783621579,3.3268684381917657,-1.2899999999999991,1.1000170719975833
2021-05-01,69.62999725341797,44280.78477339455,160.4,6.3,265.885954784166,3.5390293731122124,97.0846126371099,5.162711716838109,5.009008472546106,2.0699999999999994,1.1000170719975833
2021-06-01,75.12999725341797,42293.81892027312,161.3,6.26,265.885954784166,7.898894466393247,82.57592823215163,-4.487196564581364,-3.08082963157289,-0.040000000000000036,1.1000170719975833
2021-07-01,76.33000183105469,43271.42340428811,162.5,5.59,279.79797599907,1.5972376168057467,76.28176253112657,2.31145947321012,-8.561157871313918,-0.6699999999999999,6.381361242192729
2021-08-01,,,162.9,5.3,279.79797599907,0.0,68.57333014318594,0.0,-6.462057586178482,-0.29000000000000004,6.381361242192729
2021-09-01,78.5199966430664,41943.03055049416,163.2,4.35,279.79797599907,2.8691140566968087,91.7460199759716,-3.0699079190963485,-6.4032686267538335,-0.9500000000000002,6.381361242192729
2021-10-01,84.37999725341797,42877.33294917349,165.5,4.48,285.982091577155,7.4630678309752785,125.25360201728853,2.2275510052964576,-4.3463503213617365,0.13000000000000078,9.438916819051869
2021-11-01,70.56999969482422,42798.228524549035,166.7,4.91,285.982091577155,-16.366435183824745,88.38761724389848,-0.18449007711889287,-4.522821813420896,0.4299999999999997,9.438916819051869
2021-12-01,77.77999877929688,43732.41468764488,166.2,5.66,285.982091577155,10.216804755068543,50.15444000942924,2.1827682950942506,-1.752953779271782,0.75,9.438916819051869
2022-01-01,91.20999908447266,43305.450543520754,165.7,6.01,281.296205122714,17.266650187645062,63.22476260029366,-0.9763104717031568,0.010870278177854686,0.34999999999999964,5.550006535543983
2022-02-01,100.98999786376953,45841.87274517398,166.1,6.07,281.296205122714,10.722507266159798,52.714353634045864,5.857050717216761,12.11114696455291,0.0600000000000005,5.550006535543983
2022-03-01,107.91000366210938,47519.94094923516,167.7,6.95,281.296205122714,6.8521694669947175,69.83003164505665,3.660557703192513,17.425031820646208,0.8799999999999999,5.550006535543983
2022-04-01,109.33999633789062,47014.47893967967,170.1,7.79,284.857286968593,1.3251715570864686,62.58735514927973,-1.0636840018287685,11.654979028770974,0.8399999999999999,7.135138898114057
2022-05-01,,,171.7,7.04,284.857286968593,0.0,57.03001673251307,0.0,6.173544981812551,-0.75,7.135138898114057
2022-06-01,114.80999755859375,45763.50815291808,172.6,7.01,284.857286968593,5.002745019123034,52.81512279487084,-2.660820272764486,8.203773793011159,-0.03000000000000025,7.135138898114057
2022-07-01,110.01000213623047,45099.975455803135,173.4,6.71,288.138896301559,-4.180816587783298,44.12419690454292,-1.4499165905239697,4.225772825706997,-0.2999999999999998,2.9810509789094164
2022-08-01,96.48999786376953,43879.28804446554,174.3,7.0,288.138896301559,-12.289795482158517,26.41162786467115,-2.706625444915911,1.4047715382461634,0.29000000000000004,2.9810509789094164
2022-09-01,87.95999908447266,43549.2629081471,175.3,7.41,288.138896301559,-8.840293261629096,12.022418294690329,-0.752120535738865,3.829557226961078,0.41000000000000014,2.9810509789094164
2022-10-01,94.83000183105469,43254.04033797583,176.7,6.77,292.866927908512,7.810371553078799,12.384457119917025,-0.6779048609707794,0.8785700109866568,-0.6400000000000006,2.407436176645894
2022-11-01,85.43000030517578,45823.67045003929,176.5,5.88,292.866927908512,-9.912476372852518,21.057107375106643,5.940786321890479,7.069082132114102,-0.8899999999999997,2.407436176645894
2022-12-01,85.91000366210938,48406.50729570105,175.7,5.72,292.866927908512,0.5618674414361591,10.452564940096787,5.636468707756137,10.68793626293103,-0.16000000000000014,2.407436176645894
2023-01-01,,,176.5,6.52,293.304588180959,0.0,-5.810761402875109,0.0,11.779248773901752,0.7999999999999998,4.268945986315886
2023-02-01,83.88999938964844,48599.79049006556,176.8,6.44,293.304588180959,-2.351302742816508,-16.93236838878652,0.3992917588203637,6.016154183364852,-0.07999999999999918,4.268945986315886
2023-03-01,79.7699966430664,51973.575013929425,177.2,5.66,293.304588180959,-4.911196538988671,-26.077292247302385,6.94197339092133,9.372137203310116,-0.7800000000000002,4.268945986315886
2023-04-01,79.54000091552734,52303.32240531212,178.1,4.7,306.44226780862,-0.2883236018777713,-27.254432431361263,0.6344520100730389,11.24939292088747,-0.96,7.577471887670861
2023-05-01,72.66000366210938,52207.318224627445,179.1,4.31,306.44226780862,-8.649732429252332,-33.546729380189475,-0.183552738659154,11.045191613439487,-0.39000000000000057,7.577471887670861
2023-06-01,74.9000015258789,50693.706192182115,181.0,4.87,306.44226780862,3.0828485423510132,-34.761777616401936,-2.8992334483316173,10.773208257526612,0.5600000000000005,7.577471887670861
2023-07-01,85.55999755859375,52109.65430589614,186.3,7.44,294.920874066756,14.232304159608965,-22.22525597932372,2.793143804373077,15.542533625017851,2.5700000000000003,2.3537182422255
2023-08-01,86.86000061035156,51534.40395238352,186.2,6.83,294.920874066756,1.5194051996875402,-9.980306214758327,-1.1039227973683285,17.445852585758903,-0.6100000000000003,2.3537182422255
2023-09-01,95.30999755859375,49431.44579107273,184.1,5.02,294.920874066756,9.728294829455898,8.35606929356889,-4.080687851272858,13.506963126636995,-1.8100000000000005,2.3537182422255
2023-10-01,,,185.3,4.87,101.477290818545,0.0,0.5061644187186687,0.0,14.281684219157942,-0.14999999999999947,-65.35037549536995
2023-11-01,82.83000183105469,54603.37512066567,186.3,5.55,101.477290818545,-13.09410979668395,-3.0434255704475,10.462832407234558,19.15975866708175,0.6799999999999997,-65.35037549536995
2023-12-01,77.04000091552734,54572.561737156066,185.7,5.69,101.477290818545,-6.990221885225834,-10.324761225093681,-0.05643128001063813,12.73806929260235,0.14000000000000057,-65.35037549536995
2024-01-01,81.70999908447266,54734.044278948146,185.5,5.1,294.181749471641,6.061783636355167,-4.888842275173976,0.2959042724984151,13.0716660563714,-0.5900000000000007,0.2990615646765171
