isin,symbol,date,monthly_volume,oil_price_usd_bbl,oil_return_1m_pct,oil_return_12m_pct,gold_price_inr_10g,gold_return_1m_pct,gold_return_12m_pct,cpi_index,cpi_inflation_yoy_pct,stock_return_1m,momentum_3m,momentum_6m,momentum_12m,volatility_3m,volatility_6m,volume_change_1m,target_return_1m
INE062A01020,SBIN,2024-06-01,573261538.0,86.41000366210938,5.868660566454009,15.36715874732475,62452.39097411362,0.3629827472389824,23.19555160822884,190.2,5.08,4.43221215344336,14.308520583821462,44.65422785625041,43.15285755558532,4.011305638789971,6.825082050211909,41.47543492696069,-1.6443764006439432
INE062A01020,SBIN,2024-07-01,352345090.0,80.72000122070312,-6.58488855486683,-5.656844876107048,65327.963480067614,4.604423403334401,25.3663344158394,193.0,3.6,-1.6443764006439432,11.726645806452954,29.747062706570958,42.763205793328,5.310966462836928,6.993757038973448,-38.53676434856161,3.3496218313781245
INE062A01020,SBIN,2024-08-01,282042320.0,78.80000305175781,-2.3785903616325377,-9.279297147084286,67265.02456197975,2.96513312021911,30.52450286245849,193.0,3.65,3.3496218313781245,6.137457584177545,33.0110433385541,38.15808224489215,3.2413204254474133,6.6578617061930485,-19.952816711593734,-6.89223067228717
INE062A01020,SBIN,2024-09-01,341898574.0,75.9800033569336,-3.5786796771720586,-20.28118213913148,70647.85918975523,5.029113792500661,42.92088377984315,194.2,5.49,-6.89223067228717,-5.186985241552985,9.121535342268482,40.53705422791962,5.121450567705072,5.4403207427810765,21.22243711511096,-3.5849734773752084
INE062A01020,SBIN,2024-10-01,305080510.0,73.16000366210938,-3.711502461478744,-17.862351057849345,74030.69381753069,4.788304509963148,42.31906811342952,196.8,6.21,-3.5849734773752084,-7.12758231828425,4.599063488168707,30.927562775870246,5.226887298005645,5.836101739245705,-10.76870943603292,4.3654853317338205
INE062A01020,SBIN,2024-11-01,284189049.0,72.94000244140625,-0.3007124243995407,-11.940117313797373,72236.60638067308,-2.42343728572858,32.29329912489931,196.5,5.48,4.3654853317338205,-6.111718817928553,0.025738766248994516,40.38020480018186,5.78624684137348,4.753539207252614,-6.847851735923738,2.0124011796765373
INE062A01020,SBIN,2024-12-01,209388092.0,74.85000228881836,2.61859032558498,-2.8426773113752524,75293.13531495478,4.231274263043838,37.968849030026334,195.4,5.22,2.0124011796765373,2.792913034035153,-2.3940722075178282,42.260155648732564,4.084062588350993,4.391600521468636,-26.320844263073628,-5.1731359178230125
INE062A01020,SBIN,2025-01-01,254039363.0,76.76000213623047,2.551769925192704,-6.058006368504332,78349.66424923648,4.059505453579648,43.14612647648144,193.4,4.26,-5.1731359178230125,1.2047505935873488,-5.922831724696898,23.82423098187404,4.969142175277072,4.808258413619549,21.324646771221346,-2.608258477580405
INE062A01020,SBIN,2025-02-01,255563891.0,73.18000030517578,-4.663889697007884,-12.485053932664435,79646.80261508648,1.6555761639561073,46.05568430584801,192.5,3.61,-2.608258477580405,-5.768993215726876,-11.880712033655426,21.130331304898657,3.6414519844701716,4.324378034710028,0.600114872749069,-10.925395548860696
INE062A01020,SBIN,2025-03-01,165533868.0,74.73999786376953,2.13172663581338,-14.56333448134728,85881.26022593369,7.827630747434799,44.4553852217783,192.0,3.34,-10.925395548860696,-18.70678994426411,-15.913876910228954,-6.792341567960486,4.259144206073875,5.4162586942141075,-35.22799040495123,11.10627554407204
INE062A01020,SBIN,2025-04-01,252303713.0,63.119998931884766,-15.547229413981023,-28.158435586844234,90500.97304202386,5.379186104089273,47.20725484910733,192.6,3.16,11.10627554407204,-2.427378482369056,-1.2226278887817053,3.376435599386989,11.125479342787111,7.734805182642944,52.418182483357434,3.0712034647719877
INE062A01020,SBIN,2025-05-01,274305515.0,63.900001525878906,1.235745575401337,-21.71036587161249,90424.69986327058,-0.0842788493753188,45.31537465176277,193.0,2.82,3.0712034647719877,3.252083459983337,-2.516909755743537,-2.491170989494557,11.149452142109498,7.598739570660694,8.720363936935005,2.8468400955310003
INE062A01020,SBIN,2025-06-01,264836651.0,68.21500015258789,6.752736343772159,-21.05659384146047,91647.94891757474,1.3527819900467586,46.748503120661326,194.2,2.1,2.8468400955310003,17.02431910437503,-1.6824708398890742,-4.076543047406917,4.70515667768927,7.659542759639934,-3.451940804033782,0.8796241162347895
INE062A01020,SBIN,2025-07-01,218189086.0,72.52999877929688,6.325586186406085,-10.146187212030998,92871.19797187892,1.334726056340152,42.16147729787274,196.1,1.61,0.8796241162347895,6.797667676537782,4.370289194168728,-1.552542530528184,1.2057706851907455,7.2752172000991004,-17.613712008463665,-2.963413145483995
INE062A01020,SBIN,2025-08-01,149277169.0,68.12000274658203,-6.080237290688673,-13.553299354773996,98466.70998494844,6.025024049720784,46.38619494477199,197.0,2.07,-2.963413145483995,0.7630510662817991,4.015134526265138,-7.865577507390304,2.9551626246532248,7.309159807494837,-31.583576549745484,0.9299941266031952
INE062A01020,SBIN,2025-09-01,194669035.0,67.0199966430664,-1.6148063111621314,-11.792585309289194,109536.38513087617,11.242048350777466,55.04558296192539,197.0,1.44,0.9299941266031952,-1.153794902646006,15.87052420172903,-0.043352708499938775,2.2334611674575924,4.676059618346726,30.40777521711977,8.61661241572611
INE062A01020,SBIN,2025-10-01,211364299.0,65.06999969482422,-2.909574822313765,-11.057960035990387,113479.37024901892,3.599703526304609,53.286919785893815,197.3,0.25,8.61661241572611,6.583193396845314,13.380861073383098,12.158233184601379,5.892646729997503,3.804260858451705,8.576229907339904,7.617793550032981
INE062A01020,SBIN,2025-11-01,197453212.0,63.20000076293945,-2.8738265570231847,-13.353443038737325,121169.25072940224,6.776456781094797,67.73940083904758,197.9,0.71,7.617793550032981,17.16440009236229,17.927451158644093,15.410541402900538,4.179481646033272,4.409901304592583,-6.5815689148147065,4.974701699816908
INE062A01020,SBIN,2025-12-01,182970412.0,60.84999847412109,-3.718358007040423,-18.70407934080811,124843.4490489148,3.032286077032742,65.80986902283811,198.0,1.33,4.974701699816908,21.209107665576003,20.05531276293,18.37284192304091,1.8818026516171722,4.481271290418517,-7.334800914760509,-0.2283220835281985
INE062A01020,SBIN,2026-01-01,187705494.0,70.69000244140625,16.17091900416403,-7.907763843012194,139869.14648579605,12.035631465928208,78.51913958541192,,2.74,-0.2283220835281985,12.364173166321693,18.947366563167012,23.31765575733572,3.992052971299123,4.623624105315331,2.5878949215023983,3.732710715152354
INE062A01020,SBIN,2026-02-01,330536617.0,85.130002339681,20.4272165788137,16.3296009629287,140339.00174556588,0.3359248780556045,76.20167682535855,,3.21,3.732710715152354,8.479090331441068,25.64349042380336,29.658624950068482,2.717344872244104,3.5292065465863107,76.09320321758936,16.187858773784058
INE062A01020,SBIN,2026-03-01,331865276.0,99.57000223795572,16.96229237802327,33.22184249917224,140808.8570053357,0.3348002008890516,63.95760452850861,,3.4,16.187858773784058,19.692247405408217,40.90135507098422,56.771879272713235,8.566519012358992,5.554031615423659,0.4019702906319811,-14.936708860759495
INE062A01020,SBIN,2026-04-01,354296847.0,114.01000213623048,14.502359720516589,80.62421429896267,141278.71226510554,0.3336830294361492,56.10739588347098,,3.48,-14.936708860759495,4.98386062817692,17.34803379449862,30.7288948678817,15.665336739125417,10.312678536750932,6.759240156237367,5.997018965463785
INE062A01020,SBIN,2026-05-01,359138655.0,92.0500030517578,-19.261467128325016,44.05320947367804,140289.3876580927,-0.700264456796873,55.14498568446622,,3.93,5.997018965463785,7.248168878488352,15.727259209929422,33.6547103685735,15.86827488596097,10.184544662963429,1.3665964123016794,-9.565253951276064
INE062A01020,SBIN,2026-06-01,296646304.0,72.91999816894531,-20.78218821139646,6.897307052456148,123076.72994052392,-12.26939400399888,34.292945334996226,,4.38,-9.565253951276064,-18.50494384657177,1.187303558836451,21.242616321766434,10.872425571770258,11.192503516750001,-17.40061954623069,6.701164294954731
INE062A01020,SBIN,2026-07-01,231728064.0,90.12000274658205,23.58750001307839,24.25203951927557,126345.190545109,2.6556284085257564,36.04345944085472,,4.45,6.701164294954731,3.1329293091424546,8.116789937319382,27.064156500486376,9.194894611879738,11.493204211812865,-21.884054891174376,0.38797284190106307
