isin,symbol,monthly_open,monthly_high,monthly_low,monthly_close,monthly_adj_close,monthly_volume,trading_days,date,stock_return_1m,oil_price_usd_bbl,gold_price_inr_10g,cpi_index,cpi_inflation_yoy_pct,oil_return_1m_pct,oil_return_12m_pct,gold_return_1m_pct,gold_return_12m_pct,inflation_change_1m,house_price_index,hpi_growth_12m_pct,target_return_1m
INE092A01019,TATACHEM,339.512939453125,347.20660400390625,311.7143859863281,326.8812561035156,257.2723083496094,51098553.0,22,2018-05-01,-2.926350081916662,77.58999633789062,28185.190457717188,137.8,4.87,4.950629001968743,54.22380087447629,0.9159690673318899,6.655992898534091,0.29000000000000004,,,-5.874032463142765
INE092A01019,TATACHEM,329.7470703125,330.2541198730469,300.9123840332031,307.68017578125,242.16004943847656,26654819.0,21,2018-06-01,-5.874032463142765,79.44000244140625,27677.07096767464,138.5,4.92,2.384335856209052,65.77630525221423,-1.802788917835474,7.099427074045783,0.04999999999999982,,,6.224061056315544
INE092A01019,TATACHEM,308.6280822753906,320.44415283203125,289.2286071777344,303.734130859375,257.23223876953125,23406084.0,22,2018-07-01,6.224061056315544,78.43000030517578,27616.323747264232,139.8,4.17,-1.271402448628356,48.964858560593406,-0.21948572694472368,5.75919320866749,-0.75,,,10.269989771011613
INE092A01019,TATACHEM,304.2191162109375,339.4027099609375,285.8116760253906,334.9276123046875,283.64996337890625,42806807.0,21,2018-08-01,10.269989771011613,77.41999816894531,27555.576526853823,140.4,3.69,-1.2877752547500787,47.80449902677155,-0.21996852646408716,1.7836751492741998,-0.48,,,-8.85275624386609
INE092A01019,TATACHEM,335.0819396972656,344.78167724609375,297.6497497558594,305.27728271484375,258.53912353515625,24129188.0,18,2018-09-01,-8.85275624386609,82.72000122070312,27776.85211876976,140.2,3.7,6.845780388927669,43.760861843123266,0.8030156498460395,3.1481175461952393,0.010000000000000231,,,-0.9604086966067515
INE092A01019,TATACHEM,307.10699462890625,307.10699462890625,274.23809814453125,302.3453063964844,256.05609130859375,22784364.0,21,2018-10-01,-0.9604086966067515,75.47000122070312,28706.083573915595,140.7,3.38,-8.764506640487657,24.63050258502355,3.345344717870047,7.72148182479917,-0.3200000000000003,,,1.7061429154064056
INE092A01019,TATACHEM,302.8082580566406,318.6805419921875,294.5193786621094,307.5038146972656,260.4247741699219,27886990.0,20,2018-11-01,1.7061429154064056,58.709999084472656,27429.852585381923,140.8,2.33,-22.207502140112357,-7.645116617402248,-4.445855476061345,4.0279687019714405,-1.0499999999999998,,,1.326251678805157
INE092A01019,TATACHEM,307.4156188964844,320.70867919921875,287.46502685546875,311.58209228515625,263.878662109375,24163756.0,20,2018-12-01,1.326251678805157,53.79999923706055,28736.95970361648,140.1,2.11,-8.363140732377705,-19.219218513997816,4.765272121553976,7.178699936796207,-0.2200000000000002,,,-4.584674102810116
INE092A01019,TATACHEM,312.1552734375,314.2054443359375,289.3608703613281,297.2970275878906,251.7806854248047,17972051.0,23,2019-01-01,-4.584674102810116,61.88999938964844,30175.74683226665,139.6,1.97,15.037175218052855,-10.369302455703655,5.006747907535614,9.918462172436882,-0.1399999999999999,,,-17.49222260220612
INE092A01019,TATACHEM,298.9283447265625,299.3692626953125,242.53759765625,245.29319763183594,207.7386474609375,40440186.0,19,2019-02-01,-17.49222260220612,66.02999877929688,30047.52146588077,139.9,2.57,6.689286525248983,0.3800547349336325,-0.42492855967617427,9.449833685926755,0.5999999999999999,,,5.55406937968439
INE092A01019,TATACHEM,246.88043212890625,263.634521484375,246.46157836914062,258.91693115234375,219.27659606933594,43757690.0,18,2019-03-01,5.55406937968439,68.38999938964844,28862.68662884411,140.4,2.86,3.5741339602924915,-2.6753911245610773,-3.9432032301967124,4.297046219525291,0.29000000000000004,,,-1.7198901277762468
INE092A01019,TATACHEM,261.8709411621094,273.0917663574219,248.82037353515625,254.4638671875,215.50527954101562,27509959.0,19,2019-04-01,-1.7198901277762468,72.80000305175781,28792.465415296327,141.2,2.99,6.448316568894241,-1.5284640773197355,-0.2432940995784061,3.0902932368406244,0.13000000000000034,,,9.34765920333087
INE092A01019,TATACHEM,253.07504272460938,286.5391540527344,243.507568359375,278.2502746582031,235.6499786376953,79458412.0,22,2019-05-01,9.34765920333087,64.48999786376953,29379.317427457576,142.0,3.05,-11.414841812685372,-16.88361785335436,2.0382138302386554,4.236717759746167,0.05999999999999961,,,3.8793718312432723
INE092A01019,TATACHEM,278.6470947265625,284.3787536621094,263.480224609375,276.2662353515625,244.79171752929688,27283550.0,19,2019-06-01,3.8793718312432723,66.55000305175781,31420.103109800057,142.9,3.18,3.1943018393951528,-16.22608131105724,6.94633456812439,13.523946036403501,0.13000000000000034,,,-7.95562708701233
INE092A01019,TATACHEM,275.0758056640625,277.7652893066406,248.04881286621094,254.28750610351562,225.31700134277344,26616847.0,23,2019-07-01,-7.95562708701233,65.16999816894531,31672.157047444693,144.2,3.15,-2.0736360924570207,-16.90679852688386,0.8022059531880288,14.68636208533094,-0.03000000000000025,,,1.3090619735717235
INE092A01019,TATACHEM,254.3756866455078,265.420166015625,239.4072265625,257.61627197265625,228.26654052734375,38960051.0,20,2019-08-01,1.3090619735717235,60.43000030517578,35008.75119167762,145.0,3.28,-7.273282180370266,-21.94523154946877,10.534786561062859,27.047790698773543,0.1299999999999999,,,0.7958126900609264
INE092A01019,TATACHEM,255.19134521484375,275.2962646484375,247.36541748046875,259.66644287109375,230.08311462402344,21445068.0,19,2019-09-01,0.7958126900609264,60.329999923706055,34752.332342663896,145.8,3.99,-0.16548135191910562,-27.06721586869768,-0.7324421474213638,25.11256565023281,0.7100000000000004,,,6.426683101298947
INE092A01019,TATACHEM,260.63641357421875,280.71929931640625,250.47373962402344,276.3544006347656,244.8698272705078,24446809.0,20,2019-10-01,6.426683101298947,60.22999954223633,34495.91349365017,147.2,4.62,-0.16575564660399333,-20.19345625011878,-0.737846445773449,20.16934809245672,0.6299999999999999,,,7.99299517210752
INE092A01019,TATACHEM,278.2061767578125,300.6258239746094,275.3844299316406,298.443359375,264.4422607421875,28124563.0,20,2019-11-01,7.99299517210752,62.43000030517578,33795.50212466307,148.6,5.54,3.652666079462108,6.336231099834877,-2.0304183830819,23.20701330591024,0.9199999999999999,,,-1.4477722727715414
INE092A01019,TATACHEM,298.443359375,305.1009216308594,280.34454345703125,294.1225891113281,260.6137390136719,37982374.0,21,2019-12-01,-1.4477722727715414,60.295000076293945,35127.05666570028,150.4,7.35,-3.4198305597394563,12.072492437433468,3.940034789616198,22.236510152741108,1.8099999999999996,,,12.606783936515553
INE092A01019,TATACHEM,294.7618713378906,339.9979248046875,289.25067138671875,331.2020263671875,293.46875,43099907.0,23,2020-01-01,12.606783936515553,58.15999984741211,36458.611206737485,150.2,7.59,-3.540924166482007,-6.026821100373447,3.7906806531200266,20.820907629542496,0.2400000000000002,,,-4.952058902805878
INE092A01019,TATACHEM,326.5726013183594,343.81170654296875,309.1130676269531,314.8006591796875,278.9360046386719,51139576.0,19,2020-02-01,-4.952058902805878,50.52000045776367,36282.05822480674,149.1,6.58,-13.136175051053389,-23.489320927257427,-0.4842559167424376,20.748921890297467,-1.0099999999999998,,,-28.98681370980315
INE092A01019,TATACHEM,317.09332275390625,339.70001220703125,197.0,223.5500030517578,198.0813446044922,41428564.0,21,2020-03-01,-28.98681370980315,37.89500045776367,38516.622715838224,148.6,5.84,-24.99010270309657,-44.589851153735374,6.158869150107016,33.4478082762621,-0.7400000000000002,,,26.45941415367872
INE092A01019,TATACHEM,227.5500030517578,296.6000061035156,216.1999969482422,282.70001220703125,250.4925079345703,45653377.0,18,2020-04-01,26.45941415367872,25.270000457763672,40751.187206869705,151.4,7.223796033994345,-33.315740460463495,-65.28846236476427,5.801558738722479,41.53420563013049,1.3837960339943454,,,8.401143572321534
INE092A01019,TATACHEM,279.5,316.20001220703125,272.20001220703125,306.45001220703125,271.5367431640625,39562393.0,19,2020-05-01,8.401143572321534,35.33000183105469,42168.55812420271,150.9,6.26760563380282,39.81005615771682,-45.21630795261187,3.4781095091484193,43.53144258141428,-0.9561904001915256,,,4.84470396672585
INE092A01019,TATACHEM,308.0,324.20001220703125,293.0,310.04998779296875,284.69189453125,32401461.0,22,2020-06-01,4.84470396672585,41.150001525878906,43638.23870912021,151.8,6.23,16.473250476054325,-38.16679242843101,3.4852521648682355,38.886363792705914,-0.03760563380281923,,,-1.403001720267083
INE092A01019,TATACHEM,314.0,321.0,289.25,305.70001220703125,280.6976623535156,46899272.0,23,2020-07-01,-1.403001720267083,43.29999923706055,47322.80330430064,153.9,6.73,5.224781607430873,-33.558385064227636,8.443431046199334,49.414525930177035,0.5,,,2.2243988057710107
INE092A01019,TATACHEM,301.0,345.8999938964844,291.5,312.5,286.9414978027344,72252937.0,21,2020-08-01,2.2243988057710107,45.27999877929688,46260.82452493007,154.7,6.69,4.572747291278589,-25.07033170506424,-2.2441163777676354,32.14074467165604,-0.040000000000000036,,,-4.1600004424355745
INE092A01019,TATACHEM,313.1499938964844,317.8999938964844,273.45001220703125,299.5,275.0047302246094,73132441.0,22,2020-09-01,-4.1600004424355745,40.95000076293945,44812.494982579294,156.4,7.27,-9.56271672502167,-32.12332038003439,-3.130790592740662,28.94816537986713,0.5799999999999992,,,7.629385369902741
INE092A01019,TATACHEM,302.5,331.45001220703125,298.5,322.3500061035156,295.98590087890625,57089105.0,21,2020-10-01,7.629385369902741,37.459999084472656,44825.61103860214,158.4,7.61,-8.522592462624123,-37.80508157200997,0.02926874754003439,29.944699237645644,0.34000000000000075,,,21.637983244639123
INE092A01019,TATACHEM,319.95001220703125,396.95001220703125,303.0,392.1000061035156,360.0312805175781,65544102.0,20,2020-11-01,21.637983244639123,44.6299991607666,44669.15640713987,158.9,6.93,19.14041711566925,-28.511935059102445,-0.34902955662453605,32.174856412449905,-0.6800000000000006,,,21.754650665543274
INE092A01019,TATACHEM,392.3999938964844,527.0,386.95001220703125,477.3999938964844,438.3548278808594,184795277.0,22,2020-12-01,21.754650665543274,51.79999923706055,44512.7017756776,157.3,4.59,16.065427315976642,-14.089063485337583,-0.35025203976599695,26.71913334299343,-2.34,,,-0.4398840964407458
INE092A01019,TATACHEM,477.8999938964844,554.0,471.6000061035156,475.29998779296875,436.42657470703125,118803335.0,20,2021-01-01,-0.4398840964407458,55.880001068115234,43300.74363223485,156.3,4.06,7.87645152731129,-3.9202179939454185,-2.7227242901372906,18.76684876091208,-0.5300000000000002,,,55.58593608509046
INE092A01019,TATACHEM,481.5,757.5,466.0,739.5,679.0183715820312,200030453.0,20,2021-02-01,55.58593608509046,66.12999725341797,40889.665288740805,156.6,5.03,18.342870417644484,30.898647375715594,-5.568214633845548,12.699409265551974,0.9700000000000006,,,1.6632843558183286
INE092A01019,TATACHEM,750.0,795.0,690.2000122070312,751.7999877929688,690.3123779296875,149184962.0,21,2021-03-01,1.6632843558183286,63.540000915527344,40468.322820484,156.8,5.52,-3.9165226757313376,67.67383598885719,-1.0304375574647362,5.067163128617769,0.4899999999999993,,,5.407036096479612
INE092A01019,TATACHEM,758.7999877929688,833.9500122070312,711.0,792.4500122070312,727.6378173828125,105509238.0,19,2021-04-01,5.407036096479612,67.25,42106.9255922435,157.8,4.23,5.83884014953806,166.12583609724018,4.049099783621579,3.3268684381917657,-1.2899999999999991,,,-11.180512578074552
INE092A01019,TATACHEM,792.0,793.75,670.5499877929688,703.8499755859375,646.2841796875,114440150.0,20,2021-05-01,-11.180512578074552,69.62999725341797,44280.78477339455,160.4,6.3,3.5390293731122124,97.0846126371099,5.162711716838109,5.009008472546106,2.0699999999999994,,,4.226875391926499
INE092A01019,TATACHEM,705.0,760.0,696.0499877929688,723.7999877929688,673.601806640625,53237681.0,22,2021-06-01,4.226875391926499,75.12999725341797,42293.81892027312,161.3,6.26,7.898894466393247,82.57592823215163,-4.487196564581364,-3.08082963157289,-0.040000000000000036,,,5.43659953904807
INE092A01019,TATACHEM,725.0,795.5,721.0499877929688,763.1500244140625,710.2228393554688,54204608.0,21,2021-07-01,5.43659953904807,76.33000183105469,43271.42340428811,162.5,5.59,1.5972376168057467,76.28176253112657,2.31145947321012,-8.561157871313918,-0.6699999999999999,,,10.679416662921204
INE092A01019,TATACHEM,771.0,891.9000244140625,754.0,844.6500244140625,786.0704956054688,87286951.0,21,2021-08-01,10.679416662921204,77.42499923706055,42607.22697739113,162.9,5.3,1.4345570283484044,70.99161069867594,-1.5349539595481687,-7.897821936939331,-0.29000000000000004,,,8.83796766808922
INE092A01019,TATACHEM,848.75,945.5,780.0499877929688,919.2999877929688,855.5431518554688,64183977.0,21,2021-09-01,8.83796766808922,78.5199966430664,41943.03055049416,163.2,4.35,1.4142685396136612,91.7460199759716,-1.5588820817872495,-6.4032686267538335,-0.9500000000000002,,,-1.952569907055035
INE092A01019,TATACHEM,916.7000122070312,1158.0,876.5,901.3499755859375,838.8380737304688,95479083.0,20,2021-10-01,-1.952569907055035,84.37999725341797,42877.33294917349,165.5,4.48,7.4630678309752785,125.25360201728853,2.2275510052964576,-4.3463503213617365,0.13000000000000078,,,-3.2284807905513024
INE092A01019,TATACHEM,911.0,955.9500122070312,828.7999877929688,872.25,811.75634765625,32221172.0,20,2021-11-01,-3.2284807905513024,70.56999969482422,42798.22852454904,166.7,4.91,-16.366435183824745,58.12234152327969,-0.18449007711888177,-4.1884110493113695,0.4299999999999997,,,2.5164709045598865
INE092A01019,TATACHEM,880.9000244140625,952.0,824.1500244140625,894.2000122070312,832.1839599609375,25378438.0,23,2021-12-01,2.5164709045598865,77.77999877929688,43732.41468764488,166.2,5.66,10.216804755068543,50.15444000942924,2.1827682950942506,-1.752953779271782,0.75,,,4.422948487594192
INE092A01019,TATACHEM,897.0,1050.300048828125,888.5,933.75,868.9910278320312,35670363.0,20,2022-01-01,4.422948487594192,91.20999908447266,43305.450543520754,165.7,6.01,17.266650187645062,63.22476260029366,-0.9763104717031568,0.010870278177854686,0.34999999999999964,,,-9.906297776393957
INE092A01019,TATACHEM,937.0,981.0,781.0,841.25,782.9061889648438,28264197.0,20,2022-02-01,-9.906297776393957,100.98999786376952,45841.87274517398,166.1,6.07,10.722507266159798,52.71435363404584,5.857050717216761,12.11114696455291,0.0600000000000005,,,15.82170141656729
INE092A01019,TATACHEM,832.8499755859375,997.0999755859375,828.0499877929688,974.3499755859375,906.7752685546875,29081197.0,21,2022-03-01,15.82170141656729,107.91000366210938,47519.94094923516,167.7,6.95,6.85216946699474,69.83003164505665,3.660557703192513,17.425031820646208,0.8799999999999999,,,-3.510041257067731
INE092A01019,TATACHEM,975.0,1021.7999877929688,930.5,940.1500244140625,874.9470825195312,17345420.0,19,2022-04-01,-3.510041257067731,109.33999633789062,47014.47893967967,170.1,7.79,1.3251715570864686,62.58735514927973,-1.0636840018287685,11.654979028770974,0.8399999999999999,98.64129898255334,,0.8881605772335766
INE092A01019,TATACHEM,970.0,1069.949951171875,888.9500122070312,948.5,882.718017578125,46568526.0,21,2022-05-01,0.8881605772335766,112.07499694824219,46388.99354629888,171.7,7.04,2.501372509561506,60.95792240281999,-1.3304101363822318,4.761001377218177,-0.75,98.64129898255334,,-15.190446267341107
INE092A01019,TATACHEM,952.4000244140625,958.5999755859375,781.0499877929688,793.3499755859375,748.6292114257812,22785545.0,22,2022-06-01,-15.190446267341107,114.80999755859376,45763.50815291808,172.6,7.01,2.4403307471109192,52.81512279487084,-1.3483487042169284,8.203773793011159,-0.03000000000000025,98.64129898255334,,14.690856277762233
INE092A01019,TATACHEM,791.0,913.0,773.3499755859375,909.9000244140625,858.6092529296875,18345001.0,21,2022-07-01,14.690856277762233,110.01000213623048,45099.975455803135,173.4,6.71,-4.180816587783287,44.12419690454292,-1.4499165905239697,4.225772825706997,-0.2999999999999998,100.34916428281774,,24.140018513655704
INE092A01019,TATACHEM,911.0,1182.199951171875,910.0,1129.550048828125,1065.877685546875,66610598.0,20,2022-08-01,24.140018513655704,96.48999786376952,43879.28804446554,174.3,7.0,-12.289795482158539,24.623827981367597,-2.706625444915911,2.9855523518331983,0.29000000000000004,100.34916428281774,,-2.1955708358194936
INE092A01019,TATACHEM,1123.0,1194.0,1031.6500244140625,1104.75,1042.4755859375,47310936.0,22,2022-09-01,-2.1955708358194936,87.95999908447266,43549.2629081471,175.3,7.41,-8.840293261629084,12.022418294690329,-0.752120535738865,3.829557226961078,0.41000000000000014,100.34916428281774,,2.5390517051602224
INE092A01019,TATACHEM,1098.0,1214.9000244140625,1082.4000244140625,1132.800048828125,1068.944580078125,44962355.0,19,2022-10-01,2.5390517051602224,94.83000183105467,43254.04033797583,176.7,6.77,7.810371553078799,12.384457119917025,-0.6779048609707794,0.8785700109866568,-0.6400000000000006,100.9260845558366,,-8.589342172489156
INE092A01019,TATACHEM,1138.5,1158.0,997.0,1035.5,977.1292724609375,20950971.0,21,2022-11-01,-8.589342172489156,85.43000030517578,45823.67045003929,176.5,5.88,-9.912476372852508,21.057107375106643,5.940786321890479,7.0690821321140795,-0.8899999999999997,100.9260845558366,,-9.497825199699728
INE092A01019,TATACHEM,1041.0,1071.449951171875,876.7999877929688,937.1500244140625,884.3232421875,21888732.0,22,2022-12-01,-9.497825199699728,85.91000366210938,48406.50729570105,175.7,5.72,0.5618674414361591,10.452564940096787,5.636468707756137,10.68793626293103,-0.16000000000000014,100.9260845558366,,3.868110931845603
INE092A01019,TATACHEM,941.8499755859375,1000.5,925.8499755859375,973.4000244140625,918.5298461914062,13430245.0,21,2023-01-01,3.868110931845603,84.9000015258789,48503.148892883306,176.5,6.52,-1.1756513714082484,-6.918098478161205,0.19964587941019296,12.00241143811449,0.7999999999999998,100.08345217879261,,0.16437426246045383
INE092A01019,TATACHEM,980.0,1041.25,912.0,975.0,920.0396728515625,22011385.0,20,2023-02-01,0.16437426246045383,83.88999938964844,48599.79049006556,176.8,6.44,-1.1896373593380916,-16.93236838878651,0.19924808881106593,6.016154183364852,-0.07999999999999918,100.08345217879261,,-0.2615376348437337
INE092A01019,TATACHEM,972.0,1016.0,934.25,972.4500122070312,917.6334228515625,12305372.0,21,2023-03-01,-0.2615376348437337,79.7699966430664,51973.57501392943,177.2,5.66,-4.911196538988671,-26.077292247302385,6.94197339092133,9.372137203310116,-0.7800000000000002,100.08345217879261,,-2.0309546585700944
INE092A01019,TATACHEM,979.9500122070312,1029.9000244140625,921.6500244140625,952.7000122070312,898.9967041015625,18271340.0,17,2023-04-01,-2.0309546585700944,79.54000091552734,52303.32240531212,178.1,4.7,-0.2883236018777713,-27.254432431361263,0.6344520100730389,11.24939292088747,-0.96,101.9480662382166,3.3523151963440023,1.8788645273912996
INE092A01019,TATACHEM,955.2999877929688,1017.8499755859375,946.0499877929688,970.5999755859375,915.8876342773438,21154411.0,22,2023-05-01,1.8788645273912996,72.66000366210938,52207.318224627445,179.1,4.31,-8.649732429252332,-35.16840897558553,-0.183552738659154,12.542468015654485,-0.39000000000000057,101.9480662382166,3.3523151963440023,5.010901376611598
INE092A01019,TATACHEM,972.0,1020.0,953.5,1001.4000244140625,961.7818603515625,32128410.0,21,2023-06-01,5.010901376611598,74.9000015258789,50693.70619218212,181.0,4.87,3.0828485423510132,-34.761777616401936,-2.8992334483316062,10.773208257526612,0.5600000000000005,101.9480662382166,3.3523151963440023,5.7868993923911205
INE092A01019,TATACHEM,1004.0,1071.800048828125,971.4000244140625,1059.3499755859375,1017.439208984375,24776353.0,21,2023-07-01,5.7868993923911205,85.55999755859375,52109.65430589614,186.3,7.44,14.232304159608965,-22.225255979323734,2.793143804373055,15.542533625017851,2.5700000000000003,103.02933203124283,2.6708421216857126,0.19822163822269534
INE092A01019,TATACHEM,1064.199951171875,1083.5999755859375,982.0,1061.449951171875,1019.4559936523438,25196127.0,22,2023-08-01,0.19822163822269534,86.86000061035156,51534.40395238352,186.2,6.83,1.5194051996875402,-9.980306214758317,-1.1039227973683285,17.445852585758903,-0.6100000000000003,103.02933203124283,2.6708421216857126,-2.849869126474669
INE092A01019,TATACHEM,1065.0,1110.8499755859375,1011.7000122070312,1031.199951171875,990.40283203125,12707075.0,20,2023-09-01,-2.849869126474669,95.30999755859376,49431.44579107273,184.1,5.02,9.728294829455919,8.356069293568913,-4.080687851272858,13.506963126636995,-1.8100000000000005,103.02933203124283,2.6708421216857126,-6.982151704961437
INE092A01019,TATACHEM,1032.949951171875,1063.0,935.0,959.2000122070312,921.2514038085938,13003768.0,20,2023-10-01,-6.982151704961437,89.06999969482422,52017.4104558692,185.3,4.87,-6.547054898341987,-6.074029341992682,5.231416203617267,20.2602347651657,-0.14999999999999947,103.80595912158189,2.8534492132725298,1.1728537504481107
INE092A01019,TATACHEM,958.5,978.9000244140625,945.2000122070312,970.4500122070312,932.0563354492188,10902987.0,20,2023-11-01,1.1728537504481107,82.83000183105469,54603.37512066567,186.3,5.55,-7.00572345924475,-3.0434255704475,4.971344482806117,19.15975866708175,0.6799999999999997,103.80595912158189,2.8534492132725298,13.771953565531003
INE092A01019,TATACHEM,970.2999877929688,1123.0,966.0499877929688,1104.0999755859375,1060.418701171875,33251967.0,20,2023-12-01,13.771953565531003,77.04000091552734,54572.56173715607,185.7,5.69,-6.990221885225834,-10.324761225093681,-0.05643128001062703,12.738069292602372,0.14000000000000057,103.80595912158189,2.8534492132725298,-6.887958374343128
INE092A01019,TATACHEM,1113.0,1141.0,998.5499877929688,1028.050048828125,987.3775024414062,20004329.0,21,2024-01-01,-6.887958374343128,81.70999908447266,54734.04427894815,185.5,5.1,6.061783636355167,-3.757364409980468,0.2959042724984151,12.846372922767246,-0.5900000000000007,107.33507317511577,7.2455744066147965,-8.642568584055343
INE092A01019,TATACHEM,1035.0,1035.949951171875,933.0,939.2000122070312,902.042724609375,22625593.0,21,2024-02-01,-8.642568584055343,83.62000274658203,54531.80613518747,185.8,5.09,2.337539693440438,-0.32184604247323945,-0.36949241815567024,12.205846126712183,-0.009999999999999787,107.33507317511577,7.2455744066147965,15.087297791714605
INE092A01019,TATACHEM,946.0,1349.0,945.0,1080.9000244140625,1038.1365966796875,136302227.0,18,2024-03-01,15.087297791714605,87.4800033569336,59451.7539751686,185.8,4.85,4.616121123613981,9.665296525416544,9.022161906363957,14.388425193446741,-0.2400000000000002,107.33507317511577,7.2455744066147965,-0.8095089432959224
INE092A01019,TATACHEM,1096.4000244140625,1188.800048828125,1050.0,1072.1500244140625,1029.7327880859375,52373979.0,20,2024-04-01,-0.8095089432959224,87.86000061035156,61478.60928103753,186.7,4.83,0.4343818459488613,10.460145334496772,3.409243916866589,17.542455151555593,-0.019999999999999574,109.0271078824209,6.943772359215816,-3.9173578172716494
INE092A01019,TATACHEM,1072.0,1129.0,1027.0,1030.1500244140625,989.3944702148438,23270562.0,21,2024-05-01,-3.9173578172716494,81.62000274658203,62226.51944432342,187.7,4.8,-7.102205577533704,12.331404669533619,1.2165372184445022,19.19118154391175,-0.03000000000000025,109.0271078824209,6.943772359215816,8.546493361387197
INE092A01019,TATACHEM,1068.0,1162.0,960.0499877929688,1103.0999755859375,1073.9530029296875,36683435.0,19,2024-06-01,8.546493361387197,86.41000366210938,62452.39097411362,190.2,5.08,5.868660566454009,15.36715874732475,0.3629827472389824,23.195551608228836,0.28000000000000025,109.0271078824209,6.943772359215816,1.5003143391268514
INE092A01019,TATACHEM,1107.949951171875,1129.0,1019.2000122070312,1119.6500244140625,1090.065673828125,25288755.0,22,2024-07-01,1.5003143391268514,80.72000122070312,65327.963480067614,193.0,3.6,-6.58488855486683,-5.656844876107048,4.604423403334401,25.366334415839397,-1.48,109.73639179194373,6.5098546486422215,-3.304613823036484
INE092A01019,TATACHEM,1129.949951171875,1133.0,1011.0999755859375,1082.6500244140625,1054.043212890625,15648816.0,21,2024-08-01,-3.304613823036484,78.80000305175781,67265.02456197975,193.0,3.65,-2.3785903616325377,-9.279297147084286,2.96513312021911,30.52450286245849,0.04999999999999982,109.73639179194373,6.5098546486422215,0.7804999396622048
INE092A01019,TATACHEM,1083.0,1112.5,993.0499877929688,1091.0999755859375,1062.27001953125,20527573.0,21,2024-09-01,0.7804999396622048,75.9800033569336,70647.85918975523,194.2,5.49,-3.5786796771720586,-20.28118213913148,5.029113792500661,42.92088377984315,1.8400000000000003,109.73639179194373,6.5098546486422215,5.297401229769871
INE092A01019,TATACHEM,1099.0,1247.3499755859375,1040.0,1148.9000244140625,1118.542724609375,83607237.0,22,2024-10-01,5.297401229769871,73.16000366210938,74030.69381753069,196.8,6.21,-3.711502461478744,-17.862351057849345,4.788304509963148,42.319068113429516,0.7199999999999998,111.59824583941251,7.506589008733089,-3.2335228834078245
INE092A01019,TATACHEM,1154.0,1163.8499755859375,1034.800048828125,1111.75,1082.3743896484375,12322758.0,19,2024-11-01,-3.2335228834078245,72.94000244140625,72236.60638067308,196.5,5.48,-0.3007124243995407,-11.940117313797371,-2.42343728572858,32.29329912489931,-0.7299999999999995,111.59824583941251,7.506589008733089,-5.356435363289014
INE092A01019,TATACHEM,1111.75,1145.75,1021.0,1052.199951171875,1024.397705078125,15286033.0,21,2024-12-01,-5.356435363289014,74.85000228881836,75293.13531495478,195.4,5.22,2.6185903255849796,-2.8426773113752524,4.231274263043838,37.968849030026334,-0.2600000000000007,111.59824583941251,7.506589008733089,-6.2820593179157
INE092A01019,TATACHEM,1042.0,1048.0,930.0499877929688,986.0999755859375,960.04443359375,23343131.0,23,2025-01-01,-6.2820593179157,76.76000213623047,78349.66424923648,193.4,4.26,2.551769925192704,-6.058006368504332,4.059505453579648,43.14612647648144,-0.96,110.29333514818634,2.756100019836216,-21.16925486135235
INE092A01019,TATACHEM,985.0,988.9500122070312,765.0,777.3499755859375,756.8101806640625,17556535.0,20,2025-02-01,-21.16925486135235,73.18000030517578,79646.80261508648,192.5,3.61,-4.663889697007884,-12.485053932664435,1.6555761639561073,46.05568430584801,-0.6499999999999999,110.29333514818634,2.756100019836216,11.262625228052126
INE092A01019,TATACHEM,777.3499755859375,872.1500244140625,756.0,864.9000244140625,842.046875,14710723.0,19,2025-03-01,11.262625228052126,74.73999786376953,85881.26022593369,192.0,3.34,2.13172663581338,-14.56333448134728,7.8276307474347995,44.4553852217783,-0.27,110.29333514818634,2.756100019836216,-3.1911274029986503
INE092A01019,TATACHEM,860.0999755859375,875.4000244140625,765.0,837.2999877929688,815.1760864257812,13130078.0,19,2025-04-01,-3.1911274029986503,63.119998931884766,90500.97304202386,192.6,3.16,-15.547229413981023,-28.158435586844234,5.379186104089273,47.20725484910733,-0.17999999999999972,112.7097721443485,3.377751032247067,5.953670471617478
INE092A01019,TATACHEM,839.9500122070312,908.4000244140625,787.5999755859375,887.1500244140625,863.708984375,17606285.0,21,2025-05-01,5.953670471617478,63.900001525878906,90424.69986327058,193.0,2.82,1.235745575401337,-21.710365871612492,-0.08427884937531882,45.31537465176277,-0.3400000000000003,112.7097721443485,3.377751032247067,6.803006542007473
INE092A01019,TATACHEM,883.0,976.5499877929688,880.8499755859375,936.6500244140625,922.4671630859375,16964374.0,21,2025-06-01,6.803006542007473,68.21500015258789,91647.94891757474,194.2,2.1,6.752736343772159,-21.05659384146047,1.3527819900467586,46.748503120661326,-0.7199999999999998,112.7097721443485,3.377751032247067,4.900434056460812
INE092A01019,TATACHEM,937.9500122070312,1018.7999877929688,900.7000122070312,982.5499877929688,967.6720581054688,26463697.0,23,2025-07-01,4.900434056460812,72.52999877929688,92871.19797187892,196.1,1.61,6.325586186406085,-10.146187212030998,1.334726056340152,42.16147729787274,-0.49,116.85791640224562,6.4896653644344715,-6.294838277395232
